Company Name,Location,Detail,Status Rocket, Rocket,Status Mission,Country of Launch,Companys Country of Origin,Private or State Run,DateTime,Year,Month,Day,Date,Time
Lockheed,"SLC-4W, Vandenberg AFB, California, USA",Titan II(23)G | NOAA-17,StatusRetired,35.0 ,Success,USA,USA,P,2002-06-24 18:23:00+00:00,2002,06,24,24/06/2002,18:23
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",Rokot/Briz KM | Iridium SV97 and SV98,StatusRetired,41.8 ,Success,Russia,Germany,S,2002-06-20 09:33:00+00:00,2002,06,20,20/06/2002,09:33
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Zenit-3 SL | Galaxy IIIC,StatusActive,,Success,Sea Launch,Multi,P,2002-06-15 22:39:00+00:00,2002,06,15,15/06/2002,22:39
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Endeavour | STS-111,StatusRetired,450.0 ,Success,USA,USA,S,2002-06-05 21:22:00+00:00,2002,06,05,05/06/2002,21:22
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44L | Intelsat 905,StatusRetired,,Success,France,Multi,P,2002-06-05 06:44:00+00:00,2002,06,05,05/06/2002,06:44
IAI,"Pad 1, Palmachim Airbase, Israel",Shavit-1 | Ofek-5,StatusRetired,,Success,Israel,Isreal,S,2002-05-28 00:00:00+00:00,2002,05,28,28/05/2002,00:00
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 2389,StatusRetired,,Success,Russia,Russia,S,2002-05-28 08:14:00+00:00,2002,05,28,28/05/2002,08:14
CASIC,"LC-7, Taiyuan Satellite Launch Center, China",Long March 4B | Fengyun-1D & Haiyang-1A,StatusActive,64.68 ,Success,China,China,S,2002-05-15 01:50:00+00:00,2002,05,15,15/05/2002,01:50
Boeing,"SLC-2W, Vandenberg AFB, California, USA",Delta II 7920-10C | Aqua,StatusRetired,,Success,USA,USA,P,2002-05-04 09:54:00+00:00,2002,05,04,04/05/2002,09:54
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44L | NSS-7,StatusRetired,,Success,France,Multi,P,2002-04-16 23:02:00+00:00,2002,04,16,16/04/2002,23:02
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Space Shuttle Atlantis | STS-110,StatusRetired,450.0 ,Success,USA,USA,S,2002-04-08 20:44:00+00:00,2002,04,08,08/04/2002,20:44
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 2388,StatusRetired,,Success,Russia,Russia,S,2002-04-01 22:06:00+00:00,2002,04,01,01/04/2002,22:06
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France","Ariane 44L | Astra 3A, JCSAT-8",StatusRetired,,Success,France,Multi,P,2002-03-29 01:29:00+00:00,2002,03,29,29/03/2002,01:29
CASIC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",Long March 2F | Shenzhou 3,StatusActive,,Success,China,China,S,2002-03-25 14:15:00+00:00,2002,03,25,25/03/2002,14:15
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",Rokot/Briz KM | GRACE 1 & 2,StatusRetired,41.8 ,Success,Russia,Germany,S,2002-03-17 09:21:00+00:00,2002,03,17,17/03/2002,09:21
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas IIA | TDRS-I,StatusRetired,,Success,USA,USA,P,2002-03-08 22:59:00+00:00,2002,03,08,08/03/2002,22:59
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Columbia | STS-109,StatusRetired,450.0 ,Success,USA,USA,S,2002-03-01 11:22:00+00:00,2002,03,01,01/03/2002,11:22
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 G | Envisat,StatusRetired,,Success,France,Multi,P,2002-03-01 01:07:00+00:00,2002,03,01,01/03/2002,01:07
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44L | Intelsat 904,StatusRetired,,Success,France,Multi,P,2002-02-23 06:59:00+00:00,2002,02,23,23/02/2002,06:59
ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas IIIB | EchoStar VII,StatusRetired,,Success,USA,USA,P,2002-02-21 12:43:00+00:00,2002,02,21,21/02/2002,12:43
Boeing,"SLC-2W, Vandenberg AFB, California, USA",Delta II 7920-10C | Iridium IS-1,StatusRetired,,Success,USA,USA,P,2002-02-11 17:43:00+00:00,2002,02,11,11/02/2002,17:43
Northrop,"Stargazer, Cape Canaveral AFS, Florida, USA",Pegasus XL | RHESSI,StatusActive,40.0 ,Success,USA,USA,P,2002-02-05 20:58:00+00:00,2002,02,05,05/02/2002,20:58
MHI,"LA-Y1, Tanegashima Space Center, Japan","H-IIA 2024 | VEP 3, Tsubasa & DASH",StatusRetired,,Success,Japan,Japan,P,2002-02-04 02:45:00+00:00,2002,02,04,04/02/2002,02:45
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 42L | Insat 3C,StatusRetired,,Success,France,Multi,P,2002-01-23 23:46:00+00:00,2002,01,23,23/01/2002,23:46
Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan IV(401)B | Milstar DFS-5,StatusRetired,,Success,USA,USA,P,2002-01-16 00:30:00+00:00,2002,01,16,16/01/2002,00:30
VKS RF,"Site 32/1, Plesetsk Cosmodrome, Russia",Tsyklon-3 | Cosmos 2384 to 2386 & Gonets 10 to 12,StatusRetired,,Success,Russia,Russia,S,2001-12-28 03:24:00+00:00,2001,12,28,28/12/2001,03:24
VKS RF,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 2383,StatusRetired,,Success,Kazakhstan,Russia,S,2001-12-21 04:00:00+00:00,2001,12,21,21/12/2001,04:00
VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Zenit-2 | Meteor 3M n†­1 & Others,StatusRetired,,Success,Kazakhstan,Russia,S,2001-12-10 17:18:00+00:00,2001,12,10,10/12/2001,17:18
Boeing,"SLC-2W, Vandenberg AFB, California, USA",Delta II 7920-10C | Jason-1 / TIMED,StatusRetired,,Success,USA,USA,P,2001-12-07 15:07:00+00:00,2001,12,07,07/12/2001,15:07
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Space Shuttle Endeavour | STS-108,StatusRetired,450.0 ,Success,USA,USA,S,2001-12-05 22:19:00+00:00,2001,12,05,05/12/2001,22:19
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44LP | DirecTV-4S,StatusRetired,,Success,France,Multi,P,2001-11-27 05:59:00+00:00,2001,11,27,27/11/2001,05:59
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-3 n†­171,StatusRetired,,Success,Russia,Russia,S,2001-10-25 11:34:00+00:00,2001,10,25,25/10/2001,11:34
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","PSLV-G | TES, BIRD & PROBA",StatusRetired,25.0 ,Success,India,India,S,2001-10-22 10:23:00+00:00,2001,10,22,22/10/2001,10:23
Boeing,"SLC-2W, Vandenberg AFB, California, USA",Delta II 7320-10C | QuickBird,StatusRetired,,Success,USA,USA,P,2001-10-18 18:51:00+00:00,2001,10,18,18/10/2001,18:51
Lockheed,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas IIAS | NROL-12,StatusRetired,,Success,USA,USA,P,2001-10-11 02:32:00+00:00,2001,10,11,11/10/2001,02:32
Lockheed,"SLC-4E, Vandenberg AFB, California, USA",Titan IV(404)B | NROL-14 (KH-11 Kennen),StatusRetired,,Success,USA,USA,P,2001-10-05 21:21:00+00:00,2001,10,05,05/10/2001,21:21
Lockheed,"LP-1, Pacific Spaceport Complex, Alaska, USA",Athena I | Starshine 3 & Others,StatusRetired,,Success,USA,USA,P,2001-09-30 02:40:00+00:00,2001,09,30,30/09/2001,02:40
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44P | Atlantic Bird 2,StatusRetired,,Success,France,Multi,P,2001-09-25 23:21:00+00:00,2001,09,25,25/09/2001,23:21
Northrop,"SLC-576E, Vandenberg AFB, California, USA",Minotaur C (Taurus) | Orbview-4/QuikTOMS,StatusActive,45.0 ,Failure,USA,USA,P,2001-09-21 18:49:00+00:00,2001,09,21,21/09/2001,18:49
Lockheed,"SLC-3E, Vandenberg AFB, California, USA",Atlas IIAS | NROL-13 (Intruder FA & 5B),StatusRetired,,Success,USA,USA,P,2001-09-09 15:25:00+00:00,2001,09,09,09/09/2001,15:25
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44L | Intelsat 902,StatusRetired,,Success,France,Multi,P,2001-08-30 06:46:00+00:00,2001,08,30,30/08/2001,06:46
MHI,"LA-Y1, Tanegashima Space Center, Japan",H-IIA 202 | VEP 2 & LRE,StatusActive,90.0 ,Success,Japan,Japan,P,2001-08-29 07:00:00+00:00,2001,08,29,29/08/2001,07:00
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Discovery | STS-105,StatusRetired,450.0 ,Success,USA,USA,S,2001-08-10 21:10:00+00:00,2001,08,10,10/08/2001,21:10
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Delta II 7326 | Genesis Probe,StatusRetired,,Success,USA,USA,P,2001-08-08 16:13:00+00:00,2001,08,08,08/08/2001,16:13
Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan IV(402)B | DSP,StatusRetired,,Success,USA,USA,P,2001-08-06 07:28:00+00:00,2001,08,06,06/08/2001,07:28
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas IIA | GOES-M,StatusRetired,,Success,USA,USA,P,2001-07-23 07:23:00+00:00,2001,07,23,23/07/2001,07:23
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-3K n†­170,StatusRetired,,Success,Russia,Russia,S,2001-07-20 00:17:00+00:00,2001,07,20,20/07/2001,00:17
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 G | Artemis & BSAT-2b,StatusRetired,,Partial Failure,France,Multi,P,2001-07-12 21:58:00+00:00,2001,07,12,12/07/2001,21:58
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Space Shuttle Atlantis | STS-104,StatusRetired,450.0 ,Success,USA,USA,S,2001-07-12 09:03:00+00:00,2001,07,12,12/07/2001,09:03
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Delta II 7425-10C | WMAP,StatusRetired,,Success,USA,USA,P,2001-06-30 19:46:00+00:00,2001,06,30,30/06/2001,19:46
ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas IIAS | ICO F2,StatusRetired,,Success,USA,USA,P,2001-06-19 04:41:00+00:00,2001,06,19,19/06/2001,04:41
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44L | Intelsat 901,StatusRetired,,Success,France,Multi,P,2001-06-09 06:45:00+00:00,2001,06,09,09/06/2001,06:45
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 2378,StatusRetired,,Success,Russia,Russia,S,2001-06-08 15:08:00+00:00,2001,06,08,08/06/2001,15:08
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",Delta II 7925 | NROL-17 (GeoLITE),StatusRetired,,Success,USA,USA,P,2001-05-18 17:45:00+00:00,2001,05,18,18/05/2001,17:45
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Zenit-3 SL | XM-1,StatusActive,,Success,Sea Launch,Multi,P,2001-05-08 00:00:00+00:00,2001,05,08,08/05/2001,00:00
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Endeavour | STS-100,StatusRetired,450.0 ,Success,USA,USA,S,2001-04-19 18:40:00+00:00,2001,04,19,19/04/2001,18:40
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",GSLV Mk I | GSAT-1,StatusRetired,47.0 ,Partial Failure,India,India,S,2001-04-18 10:13:00+00:00,2001,04,18,18/04/2001,10:13
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Delta II 7925 | Mars Odyssey,StatusRetired,,Success,USA,USA,P,2001-04-07 15:02:00+00:00,2001,04,07,07/04/2001,15:02
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Zenit-3 SL | XM-2,StatusActive,,Success,Sea Launch,Multi,P,2001-03-18 22:33:00+00:00,2001,03,18,18/03/2001,22:33
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 G | Eurobird-1 & BSat-2a,StatusRetired,,Success,France,Multi,P,2001-03-08 22:51:00+00:00,2001,03,08,08/03/2001,22:51
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Space Shuttle Discovery | STS-102,StatusRetired,450.0 ,Success,USA,USA,S,2001-03-08 11:42:00+00:00,2001,03,08,08/03/2001,11:42
Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan IV(401)B | Milstar DFS-4,StatusRetired,,Success,USA,USA,P,2001-02-27 21:20:00+00:00,2001,02,27,27/02/2001,21:20
MITT,"Svobodny Cosmodrome, Russia",Start-1 | Odin,StatusActive,,Success,Russia,Russia,S,2001-02-20 08:48:00+00:00,2001,02,20,20/02/2001,08:48
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Atlantis | STS-98,StatusRetired,450.0 ,Success,USA,USA,S,2001-02-07 23:13:00+00:00,2001,02,07,07/02/2001,23:13
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France","Ariane 44L | Sicral-1, Skynet 4F",StatusRetired,,Success,France,Multi,P,2001-02-07 23:05:00+00:00,2001,02,07,07/02/2001,23:05
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Delta II 7925 | GPS IIR-7,StatusRetired,,Success,USA,USA,P,2001-01-30 07:55:00+00:00,2001,01,30,30/01/2001,07:55
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44P | Turksat 2A,StatusRetired,,Success,France,Multi,P,2001-01-10 22:09:00+00:00,2001,01,10,10/01/2001,22:09
CASIC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",Long March 2F | Shenzhou 2,StatusActive,,Success,China,China,S,2001-01-09 17:00:00+00:00,2001,01,09,09/01/2001,17:00
VKS RF,"Site 32/1, Plesetsk Cosmodrome, Russia",Tsyklon-3 | Cosmos 2377 to 2379 & Gonets 7 to 9,StatusRetired,,Failure,Russia,Russia,S,2000-12-27 18:56:00+00:00,2000,12,27,27/12/2000,18:56
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3A | Beidou-1B,StatusActive,69.7 ,Success,China,China,S,2000-12-20 16:20:00+00:00,2000,12,20,20/12/2000,16:20
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Ariane 5 G | Astra 2D, GE-8, LDREX",StatusRetired,,Success,France,Multi,P,2000-12-20 00:26:00+00:00,2000,12,20,20/12/2000,00:26
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas IIAS | NROL-10,StatusRetired,,Success,USA,USA,P,2000-12-06 02:47:00+00:00,2000,12,06,06/12/2000,02:47
MITT,"Svobodny Cosmodrome, Russia",Start-1 | EROS A,StatusActive,,Success,Russia,Russia,S,2000-12-05 12:32:00+00:00,2000,12,05,05/12/2000,12:32
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Space Shuttle Endeavour | STS-97,StatusRetired,450.0 ,Success,USA,USA,S,2000-11-30 03:06:00+00:00,2000,11,30,30/11/2000,03:06
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44L | Anik F1,StatusRetired,,Success,France,Multi,P,2000-11-21 23:56:00+00:00,2000,11,21,21/11/2000,23:56
Boeing,"SLC-2W, Vandenberg AFB, California, USA",Delta II 7320-10C | EO-1 / SAC-C,StatusRetired,,Success,USA,USA,P,2000-11-21 18:24:00+00:00,2000,11,21,21/11/2000,18:24
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | QuickBird-1,StatusRetired,,Failure,Russia,Russia,S,2000-11-20 23:00:00+00:00,2000,11,20,20/11/2000,23:00
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Ariane 5 G | PanAmSat-1R, Amsat-P3D, STRV 1C, STRV 1D",StatusRetired,,Success,France,Multi,P,2000-11-16 01:07:00+00:00,2000,11,16,16/11/2000,01:07
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Delta II 7925 | GPS IIR-6,StatusRetired,,Success,USA,USA,P,2000-11-10 17:14:00+00:00,2000,11,10,10/11/2000,17:14
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3A | Beidou-1A,StatusActive,69.7 ,Success,China,China,S,2000-10-30 16:02:00+00:00,2000,10,30,30/10/2000,16:02
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44LP | EuropeStar F1,StatusRetired,,Success,France,Multi,P,2000-10-29 05:59:00+00:00,2000,10,29,29/10/2000,05:59
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Zenit-3 SL | Thuraya 1,StatusActive,,Success,Sea Launch,Multi,P,2000-10-21 05:51:00+00:00,2000,10,21,21/10/2000,05:51
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas IIA | DSCS III-B11,StatusRetired,,Success,USA,USA,P,2000-10-20 00:40:00+00:00,2000,10,20,20/10/2000,00:40
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Discovery | STS-92,StatusRetired,450.0 ,Success,USA,USA,S,2000-10-11 23:17:00+00:00,2000,10,11,11/10/2000,23:17
Northrop,"Stargazer, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands, USA",Pegasus | HETE 2,StatusRetired,40.0 ,Success,USA,USA,P,2000-10-09 05:38:00+00:00,2000,10,09,09/10/2000,05:38
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 42L | N-SAT 110,StatusRetired,,Success,France,Multi,P,2000-10-06 23:00:00+00:00,2000,10,06,06/10/2000,23:00
Kosmotras,"Site 109/95, Baikonur Cosmodrome, Kazakhstan",Dnepr | Megsat 1 & Others,StatusRetired,29.0 ,Success,Kazakhstan,Russia,S,2000-09-26 10:05:00+00:00,2000,09,26,26/09/2000,10:05
VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Zenit-2 | Cosmos 2372,StatusRetired,,Success,Kazakhstan,Russia,S,2000-09-25 10:10:00+00:00,2000,09,25,25/09/2000,10:10
Lockheed,"SLC-4W, Vandenberg AFB, California, USA",Titan II(23)G | NOAA-16,StatusRetired,35.0 ,Success,USA,USA,P,2000-09-21 10:22:00+00:00,2000,09,21,21/09/2000,10:22
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 G | Astra 2B & GE-7,StatusRetired,,Success,France,Multi,P,2000-09-14 22:54:00+00:00,2000,09,14,14/09/2000,22:54
NASA,"LC-39B, Kennedy Space Center, Florida, USA",Space Shuttle Atlantis | STS-106,StatusRetired,450.0 ,Success,USA,USA,S,2000-09-08 12:45:00+00:00,2000,09,08,08/09/2000,12:45
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44P | Eutelsat W1,StatusRetired,,Success,France,Multi,P,2000-09-06 22:33:00+00:00,2000,09,06,06/09/2000,22:33
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",Delta III 8930 | DM F3,StatusRetired,,Success,USA,USA,P,2000-08-23 11:05:00+00:00,2000,08,23,23/08/2000,11:05
Lockheed,"SLC-4E, Vandenberg AFB, California, USA",Titan IV(403)B | NROL-11 (Onyx),StatusRetired,,Success,USA,USA,P,2000-08-17 23:45:00+00:00,2000,08,17,17/08/2000,23:45
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France","Ariane 44LP | Brasilsat B4, Nilesat 102",StatusRetired,,Success,France,Multi,P,2000-08-17 23:16:00+00:00,2000,08,17,17/08/2000,23:16
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Zenit-3 SL | PAS 9,StatusActive,,Success,Sea Launch,Multi,P,2000-07-28 22:41:00+00:00,2000,07,28,28/07/2000,22:41
Northrop,"SLC-8, Vandenberg AFB, California, USA",Minotaur I | MightySat 2.1,StatusActive,40.0 ,Success,USA,USA,P,2000-07-19 20:09:00+00:00,2000,07,19,19/07/2000,20:09
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Delta II 7925 | GPS IIR-5,StatusRetired,,Success,USA,USA,P,2000-07-16 09:17:00+00:00,2000,07,16,16/07/2000,09:17
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia","Cosmos-3M (11K65M) | CHAMP, MITA & Rubin 1",StatusRetired,,Success,Russia,Russia,S,2000-07-15 12:00:00+00:00,2000,07,15,15/07/2000,12:00
ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas IIAS | Echostar 6,StatusRetired,,Success,USA,USA,P,2000-07-14 05:21:00+00:00,2000,07,14,14/07/2000,05:21
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas IIA | TDRS-H,StatusRetired,,Success,USA,USA,P,2000-06-30 12:56:00+00:00,2000,06,30,30/06/2000,12:56
VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia","Cosmos-3M (11K65M) | Nadiezhda n†­9, Tsinghua-1 & SNAP-1",StatusRetired,,Success,Russia,Russia,S,2000-06-28 10:37:00+00:00,2000,06,28,28/06/2000,10:37
CASIC,"LC-3, Xichang Satellite Launch Center, China",Long March 3 | Fengyun-2B,StatusRetired,,Success,China,China,S,2000-06-25 11:50:00+00:00,2000,06,25,25/06/2000,11:50
Northrop,"Stargazer, Vandenberg AFB, California, USA",Pegasus XL | TSX-5,StatusActive,40.0 ,Success,USA,USA,P,2000-06-07 13:19:00+00:00,2000,06,07,07/06/2000,13:19
ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas IIIA | Eutelsat W4,StatusRetired,,Success,USA,USA,P,2000-05-24 23:10:00+00:00,2000,05,24,24/05/2000,23:10
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Atlantis | STS-101,StatusRetired,450.0 ,Success,USA,USA,S,2000-05-19 10:11:00+00:00,2000,05,19,19/05/2000,10:11
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",Rokot/Briz KM | SimSat 1 & 2 (Iridium),StatusRetired,41.8 ,Success,Russia,Germany,S,2000-05-16 08:27:00+00:00,2000,05,16,16/05/2000,08:27
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",Delta II 7925 | GPS IIR-4,StatusRetired,,Success,USA,USA,P,2000-05-11 01:48:00+00:00,2000,05,11,11/05/2000,01:48
Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan IV(402)B | DSP,StatusRetired,,Success,USA,USA,P,2000-05-08 16:01:00+00:00,2000,05,08,08/05/2000,16:01
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas IIA | GOES-L,StatusRetired,,Success,USA,USA,P,2000-05-03 07:07:00+00:00,2000,05,03,03/05/2000,07:07
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 42L | Galaxy 4R,StatusRetired,,Success,France,Multi,P,2000-04-19 00:29:00+00:00,2000,04,19,19/04/2000,00:29
Boeing,"SLC-2W, Vandenberg AFB, California, USA",Delta II 7326 | IMAGE,StatusRetired,,Success,USA,USA,P,2000-03-25 20:34:00+00:00,2000,03,25,25/03/2000,20:34
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",Ariane 5 G | INSAT-3B & AsiaStar,StatusRetired,,Success,France,Multi,P,2000-03-21 23:28:00+00:00,2000,03,21,21/03/2000,23:28
Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",Zenit-3 SL | ICO F-1,StatusActive,,Failure,Sea Launch,Multi,P,2000-03-12 14:49:00+00:00,2000,03,12,12/03/2000,14:49
Northrop,"SLC-576E, Vandenberg AFB, California, USA",Minotaur C (Taurus) | Multispectral Thermal Imager (MTI),StatusActive,45.0 ,Success,USA,USA,P,2000-03-12 09:29:00+00:00,2000,03,12,12/03/2000,09:29
VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",Zenit-2 | Cosmos 2369,StatusRetired,,Success,Kazakhstan,Russia,S,2000-03-02 09:26:00+00:00,2000,03,02,02/03/2000,09:26
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 44LP | Superbird 4,StatusRetired,,Success,France,Multi,P,2000-02-18 01:04:00+00:00,2000,02,18,18/02/2000,01:04
NASA,"LC-39A, Kennedy Space Center, Florida, USA",Space Shuttle Endeavour | STS-99,StatusRetired,450.0 ,Success,USA,USA,S,2000-02-11 16:43:00+00:00,2000,02,11,11/02/2000,16:43
ISAS,"Mu Pad, Uchinoura Space Center, Japan",Mu-V / M-24 | Astro E,StatusRetired,,Failure,Japan,Japan,S,2000-02-10 01:30:00+00:00,2000,02,10,10/02/2000,01:30
Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",Delta II 7920-10C | Globalstar 7,StatusRetired,,Success,USA,USA,P,2000-02-08 21:24:00+00:00,2000,02,08,08/02/2000,21:24
ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas IIAS | Hispasat 1C,StatusRetired,,Success,USA,USA,P,2000-02-03 23:30:00+00:00,2000,02,03,03/02/2000,23:30
Northrop,"SLC-8, Vandenberg AFB, California, USA",Minotaur I | JAWSat,StatusActive,40.0 ,Success,USA,USA,P,2000-01-27 03:03:00+00:00,2000,01,27,27/01/2000,03:03
CASIC,"LC-2, Xichang Satellite Launch Center, China",Long March 3A | ChinaSat-22,StatusActive,69.7 ,Success,China,China,S,2000-01-25 16:45:00+00:00,2000,01,25,25/01/2000,16:45
Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",Ariane 42L | Galaxy 10R,StatusRetired,,Success,France,Multi,P,2000-01-25 01:04:00+00:00,2000,01,25,25/01/2000,01:04
Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas IIA | DSCS IIIB-8,StatusRetired,,Success,USA,USA,P,2000-01-21 01:03:00+00:00,2000,01,21,21/01/2000,01:03
Northrop,"SLC-576E, Vandenberg AFB, California, USA",Minotaur C (Taurus) | KOMPSAT & ACRIMSAT,StatusActive,45.0 ,Success,USA,USA,P,1999-12-31 07:13:00+00:00,1999,12,31,31/12/1999,07:13
VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 2368,StatusRetired,,Success,Russia,Russia,S,1999-12-27 19:12:00+00:00,1999,12,27,27/12/1999,19:12
VKS RF,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 2367,StatusRetired,,Success,Kazakhstan,Russia,S,1999-12-26 08:00:00+00:00,1999,12,26,26/12/1999,08:00
